Sector,Indicator,Unit,Entity,Year,Variable,CO
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,BR,2030,projected_current_policy_min,0.1
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,CA,2030,projected_current_policy_min,0.148
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,CN,2030,projected_current_policy_min,0.146
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,EU,2030,projected_current_policy_min,0.125
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,IN,2030,projected_current_policy_min,0.147
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,JP,2030,projected_current_policy_min,0.151
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,MX,2030,projected_current_policy_min,0.196
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,RU,2030,projected_current_policy_min,0.235
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,KR,2030,projected_current_policy_min,0.137
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,TR,2030,projected_current_policy_min,0.19
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,US,2030,projected_current_policy_min,0.17
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,DE,2030,projected_current_policy_min,0.204
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,IT,2030,projected_current_policy_min,0.182
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,BR,2030,projected_current_policy_min,0.207
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,EU,2030,projected_current_policy_min,0.0711
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,US,2030,projected_current_policy_min,0.0843
Transport: Road,EVs per capita,EVs / 1000 cap,AR,2030,projected_current_policy_min,6.29
Transport: Road,EVs per capita,EVs / 1000 cap,BR,2030,projected_current_policy_min,8.72
Waste,Waste activity,t waste / cap,AR,2030,projected_current_policy_min,0.39
Waste,Waste activity,t waste / cap,BR,2030,projected_current_policy_min,0.448
Waste,Waste activity,t waste / cap,IT,2030,projected_current_policy_min,0.48
Waste,Waste activity,t waste / cap,GB,2030,projected_current_policy_min,0.418
Waste,Waste emissions intensity,tCH4 from landfill / t waste,IT,2030,projected_current_policy_min,9.17
Waste,Waste emissions intensity,tCH4 from landfill / t waste,GB,2030,projected_current_policy_min,17.1
Macro,Emissions intensity of GDP,tCO2e (excl. agriculture and LULUCF)/thousand USD2012,IN,2030,projected_current_policy_min,0.611
Agriculture,Agriculture activity (total): consumption,kcal / cap / day,BR,2050,projected_current_policy_min,3200
Buildings,Buildings activity (residential),m² / cap,BR,2050,projected_current_policy_min,30.3
Buildings,Buildings activity (residential),m² / cap,EU,2050,projected_current_policy_min,49.4
Buildings,Buildings activity (residential),m² / cap,RU,2050,projected_current_policy_min,13.7
Buildings,Buildings activity (residential),m² / cap,ZA,2050,projected_current_policy_min,29.5
Buildings,Buildings activity (residential),m² / cap,US,2050,projected_current_policy_min,69.6
Buildings,Buildings activity (residential),m² / cap,FR,2050,projected_current_policy_min,39.9
Buildings,Buildings activity (commercial),m² / cap,BR,2050,projected_current_policy_min,2.61
Buildings,Buildings activity (commercial),m² / cap,EU,2050,projected_current_policy_min,21.7
Buildings,Buildings activity (commercial),m² / cap,RU,2050,projected_current_policy_min,8.48
Buildings,Buildings activity (commercial),m² / cap,ZA,2050,projected_current_policy_min,14.1
Buildings,Buildings activity (commercial),m² / cap,US,2050,projected_current_policy_min,30
Buildings,Buildings activity (commercial),m² / cap,FR,2050,projected_current_policy_min,12.9
Buildings,Buildings emissions intensity (residential),kg CO2 / m²,EU,2050,projected_current_policy_min,29.6
Buildings,Buildings emissions intensity (residential),kg CO2 / m²,US,2050,projected_current_policy_min,35.5
Buildings,Buildings emissions intensity (residential),kg CO2 / m²,FR,2050,projected_current_policy_min,9.52
Buildings,Buildings emissions intensity (commercial),kg CO2 / m²,EU,2050,projected_current_policy_min,14.1
Buildings,Buildings emissions intensity (commercial),kg CO2 / m²,US,2050,projected_current_policy_min,83.9
Buildings,Buildings emissions intensity (commercial),kg CO2 / m²,FR,2050,projected_current_policy_min,23.4
Buildings,Buildings emissions intensity (per capita),t CO2 / cap,US,2050,projected_current_policy_min,5
Buildings,Buildings emissions intensity (per capita),t CO2 / cap,FR,2050,projected_current_policy_min,0.828
Buildings,Buildings emissions intensity (per capita),t CO2 / cap,IT,2050,projected_current_policy_min,0.915
Electricity,Electricity activity,kWh / cap,BR,2050,projected_current_policy_min,3240
Electricity,Electricity activity,kWh / cap,CL,2050,projected_current_policy_min,8160
Electricity,Electricity activity,kWh / cap,EU,2050,projected_current_policy_min,6760
Electricity,Electricity activity,kWh / cap,IT,2050,projected_current_policy_min,6230
Electricity,Electricity activity,kWh / cap,US,2050,projected_current_policy_min,11780
Electricity,Electricity emissions intensity,gCO2 / kWh,CL,2050,projected_current_policy_min,297
Electricity,Electricity emissions intensity,gCO2 / kWh,EU,2050,projected_current_policy_min,81.7
Electricity,Electricity emissions intensity,gCO2 / kWh,FR,2050,projected_current_policy_min,22.1
Electricity,Electricity emissions intensity,gCO2 / kWh,IT,2050,projected_current_policy_min,125
Electricity,Electricity emissions intensity,gCO2 / kWh,US,2050,projected_current_policy_min,366
Electricity,Electricity renewable intensity,% renewables,BR,2050,projected_current_policy_min,0.661
Electricity,Electricity renewable intensity,% renewables,CL,2050,projected_current_policy_min,0.539
Electricity,Electricity renewable intensity,% renewables,EU,2050,projected_current_policy_min,0.548
Electricity,Electricity renewable intensity,% renewables,US,2050,projected_current_policy_min,0.27
Electricity,Renewable energy generation (index),1990 value normalised to 1,BR,2050,projected_current_policy_min,128
Electricity,Renewable energy generation (index),1990 value normalised to 1,EU,2050,projected_current_policy_min,7.1
Electricity,Renewable energy generation (index),1990 value normalised to 1,US,2050,projected_current_policy_min,4.04
Forestry,Forestry activity,ha of forest (indexed to 1990),BR,2050,projected_current_policy_min,0.865
Forestry,Forestry activity,ha of forest (indexed to 1990),US,2050,projected_current_policy_min,0.93
Industry: Cement,Cement activity,t product / cap,BR,2050,projected_current_policy_min,0.55
Industry: Cement,Cement activity,t product / cap,CN,2050,projected_current_policy_min,1.24
Industry: Cement,Cement emissions intensity,kg CO2 / t product,BR,2050,projected_current_policy_min,498
Industry: Steel,Steel activity,t product / cap,BR,2050,projected_current_policy_min,0.34
Industry: Steel,Steel activity,t product / cap,CN,2050,projected_current_policy_min,0.427
Macro,Emissions per capita,tCO2e / cap,IT,2050,projected_current_policy_min,4.89
Macro,Primary energy demand per capita,GJ (primary) / cap,CL,2050,projected_current_policy_min,105
Macro,Primary energy demand per capita,GJ (primary) / cap,EU,2050,projected_current_policy_min,108
Macro,Primary energy demand per capita,GJ (primary) / cap,US,2050,projected_current_policy_min,262
Macro,Primary energy demand per capita,GJ (primary) / cap,FR,2050,projected_current_policy_min,114
Macro,Primary energy demand per capita,GJ (primary) / cap,IT,2050,projected_current_policy_min,85.5
Macro,Final energy demand per capita,GJ (final) / cap,CL,2050,projected_current_policy_min,116
Macro,Final energy demand per capita,GJ (final) / cap,EU,2050,projected_current_policy_min,83.7
Macro,Final energy demand per capita,GJ (final) / cap,US,2050,projected_current_policy_min,183
Macro,Final energy demand per capita,GJ (final) / cap,IT,2050,projected_current_policy_min,72.8
Macro,GDP per capita,thousand USD2012 (PPP) / cap,EU,2050,projected_current_policy_min,57.9
Macro,GDP per capita,thousand USD2012 (PPP) / cap,US,2050,projected_current_policy_min,88.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,FR,2050,projected_current_policy_min,59.6
Macro,GDP per capita,thousand USD2012 (PPP) / cap,IT,2050,projected_current_policy_min,48.5
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),FR,2050,projected_current_policy_min,0.0861
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),EU,2050,projected_current_policy_min,1.87
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),US,2050,projected_current_policy_min,2.97
Macro,Primary energy intensity of GDP,TJ (primary) / mln. USD2012 (PPP),FR,2050,projected_current_policy_min,1.92
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),EU,2050,projected_current_policy_min,1.44
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),US,2050,projected_current_policy_min,2.08
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),FR,2050,projected_current_policy_min,1.45
Macro,Emissions intensity of energy,tCO2 / TJ (primary),FR,2050,projected_current_policy_min,30.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),IT,2050,projected_current_policy_min,43.3
Macro,Fossil fuel share,% fossil fuels,AU,2050,projected_current_policy_min,0.95
Macro,Fossil fuel share,% fossil fuels,BR,2050,projected_current_policy_min,0.543
Macro,Fossil fuel share,% fossil fuels,CL,2050,projected_current_policy_min,0.461
Macro,Fossil fuel share,% fossil fuels,EU,2050,projected_current_policy_min,0.636
Macro,Fossil fuel share,% fossil fuels,TR,2050,projected_current_policy_min,0.886
Macro,Fossil fuel share,% fossil fuels,US,2050,projected_current_policy_min,0.81
Macro,Fossil fuel share,% fossil fuels,FR,2050,projected_current_policy_min,0.493
Macro,Fossil fuel share,% fossil fuels,IT,2050,projected_current_policy_min,0.672
Macro,Coal share,% coal,AU,2050,projected_current_policy_min,0.23
Macro,Coal share,% coal,CL,2050,projected_current_policy_min,0.207
Macro,Coal share,% coal,EU,2050,projected_current_policy_min,0.0555
Macro,Coal share,% coal,TR,2050,projected_current_policy_min,0.265
Macro,Coal share,% coal,US,2050,projected_current_policy_min,0.14
Macro,Coal share,% coal,FR,2050,projected_current_policy_min,0.0103
Oil and Gas,Oil and Gas activity,Mtoe,CN,2050,projected_current_policy_min,744
Oil and Gas,Oil and Gas activity,Mtoe,US,2050,projected_current_policy_min,1580
Transport: Aviation,Aviation activity,pkm / cap,AU,2050,projected_current_policy_min,5820
Transport: Aviation,Aviation activity,pkm / cap,CN,2050,projected_current_policy_min,3380
Transport: Aviation,Aviation activity,pkm / cap,EU,2050,projected_current_policy_min,9940
Transport: Aviation,Aviation activity,pkm / cap,JP,2050,projected_current_policy_min,4430
Transport: Aviation,Aviation activity,pkm / cap,MX,2050,projected_current_policy_min,4570
Transport: Aviation,Aviation activity,pkm / cap,RU,2050,projected_current_policy_min,8540
Transport: Aviation,Aviation activity,pkm / cap,US,2050,projected_current_policy_min,11900
Transport: Aviation,Aviation activity,pkm / cap,FR,2050,projected_current_policy_min,2050
Transport: Aviation,Aviation activity,pkm / cap,IT,2050,projected_current_policy_min,1520
Transport: Road,Modal split,% private cars and motorcycles,AU,2050,projected_current_policy_min,0.778
Transport: Road,Modal split,% private cars and motorcycles,BR,2050,projected_current_policy_min,0.736
Transport: Road,Modal split,% private cars and motorcycles,CA,2050,projected_current_policy_min,0.905
Transport: Road,Modal split,% private cars and motorcycles,CN,2050,projected_current_policy_min,0.723
Transport: Road,Modal split,% private cars and motorcycles,EU,2050,projected_current_policy_min,0.808
Transport: Road,Modal split,% private cars and motorcycles,IN,2050,projected_current_policy_min,0.292
Transport: Road,Modal split,% private cars and motorcycles,JP,2050,projected_current_policy_min,0.669
Transport: Road,Modal split,% private cars and motorcycles,MX,2050,projected_current_policy_min,0.805
Transport: Road,Modal split,% private cars and motorcycles,RU,2050,projected_current_policy_min,0.625
Transport: Road,Modal split,% private cars and motorcycles,KR,2050,projected_current_policy_min,0.549
Transport: Road,Modal split,% private cars and motorcycles,US,2050,projected_current_policy_min,0.859
Transport: Road,Modal split,% private cars and motorcycles,FR,2050,projected_current_policy_min,0.719
Transport: Road,Modal split,% private cars and motorcycles,IT,2050,projected_current_policy_min,0.738
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,AU,2050,projected_current_policy_min,0.24
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,BR,2050,projected_current_policy_min,0.0975
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,CA,2050,projected_current_policy_min,0.131
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,CN,2050,projected_current_policy_min,0.137
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,EU,2050,projected_current_policy_min,0.114
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,IN,2050,projected_current_policy_min,0.141
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,JP,2050,projected_current_policy_min,0.141
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,MX,2050,projected_current_policy_min,0.194
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,RU,2050,projected_current_policy_min,0.234
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,KR,2050,projected_current_policy_min,0.122
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,US,2050,projected_current_policy_min,0.144
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,BR,2050,projected_current_policy_min,0.208
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,EU,2050,projected_current_policy_min,0.0884
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,US,2050,projected_current_policy_min,0.0979
Transport: Road,EVs per capita,EVs / 1000 cap,BR,2050,projected_current_policy_min,49.5
Waste,Waste activity,t waste / cap,BR,2050,projected_current_policy_min,0.548
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,AR,2020,projected_current_policy_max,657
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,AU,2020,projected_current_policy_max,522
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,BR,2020,projected_current_policy_max,497
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,CA,2020,projected_current_policy_max,362
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,CN,2020,projected_current_policy_max,514
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,EU,2020,projected_current_policy_max,417
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,IN,2020,projected_current_policy_max,16.7
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,ID,2020,projected_current_policy_max,76.6
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,MX,2020,projected_current_policy_max,320
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,RU,2020,projected_current_policy_max,334
Agriculture,Agriculture activity (meat): consumption,meat kcal / cap / day,SA,2020,projected_current_policy_max,267
